mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_num_leaves,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
4963.878910779953,1042.1560760927541,1.306233803431193,0.8094391089660735,0.8,0.1,10,200,50,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'num_leaves': 50, 'subsample': 0.8}",0.9738981168273843,0.977181887174298,0.9747594337246209,0.9752798125754344,0.0013901756565503872,9
5130.6066880226135,972.5134982881077,0.9268198013305664,0.30946317227289455,0.8,0.1,10,200,50,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'num_leaves': 50, 'subsample': 1.0}",0.9738981168273843,0.977181887174298,0.9747594337246209,0.9752798125754344,0.0013901756565503872,9
253.30048243204752,14.100125894226602,1.946474313735962,0.9998451628122166,1.0,0.05,-1,100,31,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 31, 'subsample': 0.8}",0.9565526342503299,0.9613607514597614,0.9587905142337059,0.9589012999812657,0.0019644681869494525,59
257.09121012687683,9.794851071364407,1.6255869070688884,1.1891571708216018,1.0,0.05,-1,100,31,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 31, 'subsample': 1.0}",0.9565526342503299,0.9613607514597614,0.9587905142337059,0.9589012999812657,0.0019644681869494525,59
1832.4067476590474,705.5506638670842,0.7787878513336182,0.2902564703709231,1.0,0.05,-1,100,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 50, 'subsample': 0.8}",0.9616008105369808,0.9661145722534569,0.963011622031329,0.9635756682739222,0.0018854039940410646,51
1681.4714685281117,976.8478661720447,0.7380961577097574,0.06916070340562232,1.0,0.05,-1,100,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 50, 'subsample': 1.0}",0.9616008105369808,0.9661145722534569,0.963011622031329,0.9635756682739222,0.0018854039940410646,51
525.1791351636251,14.849684847448469,1.4972666104634602,0.5887753166880363,1.0,0.05,-1,200,31,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 200, 'num_leaves': 31, 'subsample': 0.8}",0.9694610172919406,0.9731288902383483,0.9709669275435496,0.9711856116912795,0.0015053659699219562,25
591.8066405455271,26.309938792970957,1.313930590947469,0.37875855080512577,1.0,0.05,-1,200,31,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 200, 'num_leaves': 31, 'subsample': 1.0}",0.9694610172919406,0.9731288902383483,0.9709669275435496,0.9711856116912795,0.0015053659699219562,25
7592.137001434962,267.7044502712786,3.768428405125936,2.369933983802899,1.0,0.05,-1,200,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 200, 'num_leaves': 50, 'subsample': 0.8}",0.9722194161026366,0.9761592080008081,0.9727956392267703,0.973724754443405,0.0017374178857452295,21
5842.154169638951,1647.7735993217937,2.359846353530884,1.8675541648538956,1.0,0.05,-1,200,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': -1, 'n_estimators': 200, 'num_leaves': 50, 'subsample': 1.0}",0.9722194161026366,0.9761592080008081,0.9727956392267703,0.973724754443405,0.0017374178857452295,21
296.39668504397076,89.11128260664321,1.3099348545074463,0.48662217773876765,1.0,0.05,10,100,31,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 31, 'subsample': 0.8}",0.9531655225019069,0.9581130540870273,0.957053354890865,0.9561106438265997,0.0021269767761554707,63
251.10644833246866,8.922404747937307,1.7469905217488606,0.19585397919468672,1.0,0.05,10,100,31,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 31, 'subsample': 1.0}",0.9531655225019069,0.9581130540870273,0.957053354890865,0.9561106438265997,0.0021269767761554707,63
2561.1284437179565,457.1492933660566,0.7046186129252116,0.23253726469649494,1.0,0.05,10,100,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 50, 'subsample': 0.8}",0.9571885633030318,0.9609017975017772,0.9594382987321312,0.9591762198456467,0.0015272068318204803,55
2638.8993804454803,193.89195274740396,1.1995712916056316,0.7597061598841935,1.0,0.05,10,100,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 100, 'num_leaves': 50, 'subsample': 1.0}",0.9571885633030318,0.9609017975017772,0.9594382987321312,0.9591762198456467,0.0015272068318204803,55
489.0998531977336,15.02328677281481,0.9179263114929199,0.04232316867739012,1.0,0.05,10,200,31,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'num_leaves': 31, 'subsample': 0.8}",0.9658699615150901,0.9698596828934705,0.9675075681130172,0.9677457375071926,0.0016374803132695004,45
744.3387293815613,110.25718725288304,1.4423954486846924,0.4272090751016522,1.0,0.05,10,200,31,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'num_leaves': 31, 'subsample': 1.0}",0.9658699615150901,0.9698596828934705,0.9675075681130172,0.9677457375071926,0.0016374803132695004,45
6006.940806070964,1103.3401523310679,1.1982454458872478,0.45607934833035646,1.0,0.05,10,200,50,0.8,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'num_leaves': 50, 'subsample': 0.8}",0.9663308186927244,0.971225937183384,0.9682171324790637,0.9685912961183907,0.002015861285099614,39
6253.646477301915,703.7132534523593,1.279130458831787,0.34108933057848123,1.0,0.05,10,200,50,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 10, 'n_estimators': 200, 'num_leaves': 50, 'subsample': 1.0}",0.9663308186927244,0.971225937183384,0.9682171324790637,0.9685912961183907,0.002015861285099614,39
